geneNcbiID,geneDSI,geneDPI,diseaseName,score,gene_index,disease_index
6774,0.314,0.913,Breast Cancer,0.9,187,1
5663,0.438,0.957,Alzheimer Disease,0.9,22,2
11200,0.42,0.913,Breast Cancer,0.9,60,1
3084,0.432,0.913,Schizophrenias,0.9,319,14
351,0.38,0.957,Alzheimer Disease,0.9,5,2
79728,0.454,0.87,Breast Cancer,0.9,67,1
7124,0.226,0.957,Breast Cancer,0.9,17,1
3569,0.233,0.957,Breast Cancer,0.9,62,1
7424,0.321,0.957,Breast Cancer,0.9,193,1
3486,0.379,0.913,Breast Cancer,0.9,320,1
7421,0.336,0.957,Breast Cancer,0.9,199,1
1509,0.418,0.913,Breast Cancer,0.9,321,1
207,0.283,0.957,Colorectal Cancer,0.9,23,7
6774,0.314,0.913,Prostate Cancer,0.9,187,20
673,0.29,0.957,Lung Cancer,0.9,24,19
1029,0.31,0.913,Breast Cancer,0.9,112,1
1813,0.4,0.957,Parkinson Disease,0.9,57,4
9370,0.332,0.957,Breast Cancer,0.9,25,1
1020,0.471,0.957,Alzheimer Disease,0.9,322,2
4292,0.382,0.913,Colorectal Cancer,0.9,36,7
2944,0.368,1.0,Breast Cancer,0.9,323,1
6387,0.367,0.913,Breast Cancer,0.9,212,1
1543,0.399,0.957,Breast Cancer,0.9,214,1
857,0.375,0.913,Breast Cancer,0.9,213,1
8301,0.555,0.826,Alzheimer Disease,0.9,324,2
3416,0.575,0.826,Alzheimer Disease,0.9,236,2
274,0.515,0.913,Alzheimer Disease,0.9,325,2
1545,0.433,0.913,Breast Cancer,0.9,326,1
6794,0.401,0.913,Lung Cancer,0.9,327,19
267012,0.624,0.522,Schizophrenias,0.9,328,14
775,0.413,0.957,Schizophrenias,0.9,208,14
7291,0.37,0.913,Breast Cancer,0.9,329,1
3458,0.27,1.0,Breast Cancer,0.9,116,1
1312,0.381,0.957,Breast Cancer,0.9,59,1
3553,0.265,0.957,Breast Cancer,0.9,71,1
6648,0.353,1.0,Breast Cancer,0.9,250,1
6648,0.353,1.0,Breast Cancer,0.9,250,1
1027,0.39,0.957,Breast Cancer,0.9,330,1
1103,0.494,0.957,Alzheimer Disease,0.9,331,2
2952,0.389,0.957,Breast Cancer,0.9,332,1
2521,0.44,0.957,Frontotemporal dementia,0.9,39,11
3558,0.297,0.957,Type 1 Diabetes,0.9,122,3
5925,0.353,0.913,Breast Cancer,0.9,333,1
3952,0.312,0.957,Alzheimer Disease,0.9,47,2
3570,0.419,0.87,Rheumatoid arthritis,0.9,334,10
3553,0.265,0.957,Type 1 Diabetes,0.9,71,3
7253,0.436,0.913,Hypothyroidism,0.9,289,18
10801,0.512,0.826,Colorectal Cancer,0.9,335,7
4313,0.317,0.913,Colorectal Cancer,0.9,97,7
7402,0.588,0.826,Duchenne Muscular Dystrophy,0.9,336,9
3290,0.488,0.957,Type 2 Diabetes,0.9,337,0
945,0.499,0.739,Alzheimer Disease,0.9,338,2
627,0.324,0.957,Epilepsies,0.9,55,13
5468,0.334,0.957,Cardiovascular Diseases,0.9,31,12
6531,0.432,0.957,Schizophrenias,0.9,189,14
7276,0.376,0.913,Alzheimer Disease,0.9,339,2
2641,0.351,0.957,Alzheimer Disease,0.9,177,2
959,0.381,0.957,Systemic lupus erythematosus,0.9,340,15
207,0.283,0.957,Parkinson Disease,0.9,23,4
5444,0.407,1.0,Type 2 Diabetes,0.9,341,0
3458,0.27,1.0,Type 2 Diabetes,0.9,116,0
3552,0.323,0.957,Alzheimer Disease,0.9,147,2
1906,0.346,0.957,Type 2 Diabetes,0.9,342,0
3383,0.328,0.957,Type 2 Diabetes,0.9,343,0
3815,0.314,0.913,Breast Cancer,0.9,344,1
2566,0.474,0.913,Epilepsies,0.9,345,13
7099,0.321,0.957,Type 2 Diabetes,0.9,346,0
9370,0.332,0.957,Rheumatoid arthritis,0.9,25,10
6812,0.493,0.826,Epilepsies,0.9,347,13
581,0.364,0.913,Colorectal Cancer,0.9,348,7
6647,0.334,1.0,Parkinson Disease,0.9,12,4
6285,0.393,0.957,Alzheimer Disease,0.9,243,2
3553,0.265,0.957,Systemic lupus erythematosus,0.9,71,15
3586,0.27,0.957,Type 1 Diabetes,0.9,86,3
6774,0.314,0.913,Rheumatoid arthritis,0.9,187,10
718,0.413,0.913,Systemic lupus erythematosus,0.9,349,15
3375,0.504,0.87,Type 1 Diabetes,0.9,45,3
3791,0.351,0.957,Colorectal Cancer,0.9,217,7
2321,0.392,0.913,Breast Cancer,0.9,350,1
1401,0.251,1.0,Type 1 Diabetes,0.9,29,3
3553,0.265,0.957,Parkinson Disease,0.9,71,4
3240,0.362,0.957,Cardiovascular Diseases,0.9,351,12
3586,0.27,0.957,Alzheimer Disease,0.9,86,2
238,0.342,0.913,Breast Cancer,0.9,352,1
3156,0.43,0.913,Type 2 Diabetes,0.9,353,0
3362,0.59,0.652,Alzheimer Disease,0.9,354,2
7124,0.226,0.957,Cystic Fibrosis,0.9,17,5
7515,0.418,0.913,Colorectal Cancer,0.9,355,7
10891,0.418,0.957,Huntington Disease,0.9,134,6
4879,0.389,0.913,Cardiovascular Diseases,0.9,356,12
4023,0.428,0.87,Cardiovascular Diseases,0.9,139,12
6696,0.326,0.913,Rheumatoid arthritis,0.9,357,10
6347,0.308,0.957,Cardiovascular Diseases,0.9,358,12
472,0.352,0.913,Colorectal Cancer,0.9,48,7
9575,0.431,0.957,Bipolar Disorder,0.9,359,16
5465,0.391,0.913,Schizophrenias,0.9,204,14
3557,0.353,0.957,Type 2 Diabetes,0.9,232,0
2214,0.419,0.913,Systemic lupus erythematosus,0.9,246,15
2534,0.488,0.957,Alzheimer Disease,0.9,360,2
7099,0.321,0.957,Alzheimer Disease,0.9,346,2
177,0.386,0.913,Cardiovascular Diseases,0.9,140,12
19,0.441,0.913,Type 2 Diabetes,0.9,361,0
940,0.418,0.87,Rheumatoid arthritis,0.9,362,10
5741,0.345,0.913,Type 2 Diabetes,0.9,363,0
3486,0.379,0.913,Type 1 Diabetes,0.9,320,3
1235,0.452,0.913,Rheumatoid arthritis,0.9,364,10
3240,0.362,0.957,Type 1 Diabetes,0.9,351,3
6513,0.38,0.913,Epilepsies,0.9,253,13
7352,0.579,0.87,Type 2 Diabetes,0.9,365,0
6262,0.476,0.913,Cardiovascular Diseases,0.9,366,12
177,0.386,0.913,Type 1 Diabetes,0.9,140,3
5327,0.359,0.957,Type 2 Diabetes,0.9,367,0
3383,0.328,0.957,Type 1 Diabetes,0.9,343,3
7941,0.463,0.87,Type 2 Diabetes,0.9,368,0
3553,0.265,0.957,Cystic Fibrosis,0.9,71,5
8831,0.532,0.652,Epilepsies,0.9,369,13
9681,0.526,0.87,Epilepsies,0.9,370,13
3486,0.379,0.913,Type 2 Diabetes,0.9,320,0
7132,0.371,0.913,Type 2 Diabetes,0.9,371,0
3091,0.32,0.957,Type 2 Diabetes,0.9,66,0
7350,0.529,0.826,Type 2 Diabetes,0.9,372,0
4852,0.41,0.957,Type 2 Diabetes,0.9,373,0
9365,0.406,0.913,Type 2 Diabetes,0.9,374,0
5599,0.395,0.913,Type 2 Diabetes,0.9,375,0
847,0.35,1.0,Type 1 Diabetes,0.9,254,3
7158,0.522,0.783,Breast Cancer,0.9,376,1
2670,0.365,0.913,Epilepsies,0.9,377,13
8867,0.549,0.739,Parkinson Disease,0.9,378,4
7345,0.432,0.913,Alzheimer Disease,0.9,379,2
55937,0.542,0.87,Type 2 Diabetes,0.9,380,0
3630,0.254,0.957,Bipolar Disorder,0.9,0,16
3565,0.316,1.0,Alzheimer Disease,0.9,381,2
632,0.4,0.913,Rheumatoid arthritis,0.9,382,10
4780,0.35,0.913,Amyotrophic Lateral Sclerosis (ALS),0.9,383,8
5595,0.324,0.957,Parkinson Disease,0.9,384,4
6285,0.393,0.957,Parkinson Disease,0.9,243,4
590,0.416,0.913,Type 2 Diabetes,0.9,40,0
5741,0.345,0.913,Type 1 Diabetes,0.9,363,3
3552,0.323,0.957,Type 1 Diabetes,0.9,147,3
6868,0.433,0.913,Alzheimer Disease,0.9,385,2
940,0.418,0.87,Type 1 Diabetes,0.9,362,3
3554,0.358,0.957,Type 1 Diabetes,0.9,386,3
6649,0.488,0.87,Type 2 Diabetes,0.9,387,0
2638,0.449,0.913,Type 1 Diabetes,0.9,388,3
3383,0.328,0.957,Alzheimer Disease,0.9,343,2
64805,0.488,0.87,Type 2 Diabetes,0.9,389,0
3557,0.353,0.957,Type 1 Diabetes,0.9,232,3
29072,0.419,0.913,Colorectal Cancer,0.9,390,7
8564,0.589,0.696,Schizophrenias,0.9,391,14
4353,0.358,0.957,Cystic Fibrosis,0.9,237,5
653361,0.465,0.913,Systemic lupus erythematosus,0.9,392,15
2561,0.573,0.696,Epilepsies,0.9,393,13
3486,0.379,0.913,Alzheimer Disease,0.9,320,2
4915,0.444,0.957,Schizophrenias,0.9,394,14
4683,0.447,0.87,Breast Cancer,0.8999999999999999,395,1
2932,0.377,0.957,Bipolar Disorder,0.8999999999999999,58,16
5245,0.506,0.87,Breast Cancer,0.8999999999999999,396,1
3077,0.42,0.913,Alzheimer Disease,0.8999999999999999,397,2
9821,0.576,0.783,Breast Cancer,0.8999999999999999,398,1
1956,0.265,0.957,Lung Cancer,0.8500000000000001,26,19
3845,0.283,0.913,Colorectal Cancer,0.8500000000000001,11,7
673,0.29,0.957,Colorectal Cancer,0.8500000000000001,24,7
1499,0.278,0.913,Colorectal Cancer,0.8500000000000001,27,7
4292,0.382,0.913,Colorectal Cancer,0.8500000000000001,36,7
324,0.364,0.913,Colorectal Cancer,0.8500000000000001,34,7
238,0.342,0.913,Lung Cancer,0.8500000000000001,352,19
4436,0.39,0.957,Colorectal Cancer,0.8500000000000001,50,7
4790,0.298,0.957,Breast Cancer,0.8500000000000001,399,1
142,0.366,0.957,Breast Cancer,0.8500000000000001,186,1
7472,0.306,0.957,Breast Cancer,0.8500000000000001,400,1
79728,0.454,0.87,Breast Cancer,0.8500000000000001,67,1
7852,0.348,0.913,Breast Cancer,0.8500000000000001,401,1
5663,0.438,0.957,Frontotemporal dementia,0.8500000000000001,22,11
5290,0.275,0.957,Lung Cancer,0.8500000000000001,18,19
2064,0.298,0.957,Lung Cancer,0.8500000000000001,2,19
5621,0.402,0.957,Alzheimer Disease,0.8500000000000001,402,2
4893,0.35,0.87,Colorectal Cancer,0.8500000000000001,95,7
116443,0.458,0.87,Schizophrenias,0.8500000000000001,403,14
4513,0.339,0.913,Colorectal Cancer,0.8500000000000001,404,7
673,0.29,0.957,Colorectal Cancer,0.8500000000000001,24,7
4089,0.367,0.87,Colorectal Cancer,0.8500000000000001,106,7
2625,0.376,0.913,Breast Cancer,0.8500000000000001,405,1
196,0.383,0.957,Breast Cancer,0.8500000000000001,406,1
2950,0.365,0.957,Breast Cancer,0.8500000000000001,201,1
3725,0.359,0.957,Breast Cancer,0.8500000000000001,407,1
2048,0.346,0.957,Colorectal Cancer,0.8500000000000001,408,7
898,0.402,0.913,Breast Cancer,0.8500000000000001,409,1
2146,0.361,0.913,Breast Cancer,0.8500000000000001,410,1
1756,0.409,0.913,Duchenne Muscular Dystrophy,0.8500000000000001,14,9
4233,0.346,0.957,Breast Cancer,0.8500000000000001,411,1
2353,0.359,0.913,Breast Cancer,0.8500000000000001,412,1
10644,0.52,0.826,Type 2 Diabetes,0.8500000000000001,413,0
4193,0.363,0.913,Breast Cancer,0.8500000000000001,414,1
5744,0.391,0.913,Breast Cancer,0.8500000000000001,415,1
5744,0.391,0.913,Breast Cancer,0.8500000000000001,415,1
6696,0.326,0.913,Breast Cancer,0.8500000000000001,357,1
7345,0.432,0.913,Parkinson Disease,0.8500000000000001,379,4
1545,0.433,0.913,Breast Cancer,0.8500000000000001,326,1
581,0.364,0.913,Breast Cancer,0.8500000000000001,348,1
3169,0.477,0.913,Breast Cancer,0.8500000000000001,222,1
5243,0.326,0.957,Colorectal Cancer,0.8500000000000001,61,7
3084,0.432,0.913,Breast Cancer,0.8500000000000001,319,1
2852,0.459,0.913,Breast Cancer,0.8500000000000001,416,1
7291,0.37,0.913,Breast Cancer,0.8500000000000001,329,1
5664,0.474,0.87,Alzheimer Disease,0.8500000000000001,73,2
2796,0.415,0.957,Breast Cancer,0.8500000000000001,417,1
4524,0.338,0.913,Breast Cancer,0.8500000000000001,225,1
1027,0.39,0.957,Breast Cancer,0.8500000000000001,330,1
3087,0.551,0.783,Type 2 Diabetes,0.8500000000000001,418,0
3123,0.375,0.957,Type 1 Diabetes,0.8500000000000001,49,3
2,0.464,0.913,Alzheimer Disease,0.8500000000000001,419,2
83990,0.482,0.87,Breast Cancer,0.8500000000000001,135,1
6925,0.43,0.913,Schizophrenias,0.8500000000000001,420,14
2099,0.297,0.957,Alzheimer Disease,0.8500000000000001,1,2
29110,0.476,0.957,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,421,8
5468,0.334,0.957,Colorectal Cancer,0.8500000000000001,31,7
27185,0.54,0.87,Bipolar Disorder,0.8500000000000001,63,16
2571,0.503,0.957,Schizophrenias,0.8500000000000001,176,14
3949,0.411,0.913,Alzheimer Disease,0.8500000000000001,422,2
3684,0.407,0.913,Systemic lupus erythematosus,0.8500000000000001,423,15
102,0.487,0.913,Alzheimer Disease,0.8500000000000001,424,2
4436,0.39,0.957,Colorectal Cancer,0.8500000000000001,50,7
2100,0.373,0.913,Colorectal Cancer,0.8500000000000001,185,7
2932,0.377,0.957,Schizophrenias,0.8500000000000001,58,14
3123,0.375,0.957,Systemic lupus erythematosus,0.8500000000000001,49,15
19,0.441,0.913,Alzheimer Disease,0.8500000000000001,361,2
7015,0.348,0.957,Breast Cancer,0.8500000000000001,425,1
7128,0.426,0.913,Systemic lupus erythematosus,0.8500000000000001,426,15
841,0.409,0.913,Breast Cancer,0.8500000000000001,427,1
283120,0.394,0.913,Breast Cancer,0.8500000000000001,428,1
1056,0.321,0.957,Type 1 Diabetes,0.8500000000000001,429,3
6794,0.401,0.913,Breast Cancer,0.8500000000000001,327,1
1268,0.432,0.957,Schizophrenias,0.8500000000000001,430,14
7292,0.488,0.87,Systemic lupus erythematosus,0.8500000000000001,431,15
10891,0.418,0.957,Parkinson Disease,0.8500000000000001,134,4
4524,0.338,0.913,Rheumatoid arthritis,0.8500000000000001,225,10
598,0.392,0.913,Prostate Cancer,0.8500000000000001,432,20
7515,0.418,0.913,Colorectal Cancer,0.8500000000000001,355,7
2475,0.289,0.957,Type 2 Diabetes,0.8500000000000001,42,0
11200,0.42,0.913,Colorectal Cancer,0.8500000000000001,60,7
5339,0.483,0.87,Duchenne Muscular Dystrophy,0.8500000000000001,433,9
6927,0.392,0.913,Type 1 Diabetes,0.8500000000000001,87,3
400916,0.569,0.87,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,434,8
5216,0.51,0.957,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,435,8
5743,0.323,0.957,Rheumatoid arthritis,0.8500000000000001,72,10
25793,0.596,0.783,Parkinson Disease,0.8500000000000001,436,4
9782,0.573,0.826,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,437,8
111,0.536,0.87,Type 2 Diabetes,0.8500000000000001,438,0
2100,0.373,0.913,Alzheimer Disease,0.8500000000000001,185,2
63826,0.519,0.87,Schizophrenias,0.8500000000000001,439,14
3084,0.432,0.913,Bipolar Disorder,0.8500000000000001,319,16
5819,0.537,0.826,Alzheimer Disease,0.8500000000000001,440,2
57468,0.525,0.783,Epilepsies,0.8500000000000001,441,13
26047,0.468,0.913,Epilepsies,0.8500000000000001,174,13
23385,0.599,0.652,Alzheimer Disease,0.8500000000000001,442,2
311,0.569,0.913,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,443,8
10318,0.519,0.826,Systemic lupus erythematosus,0.8500000000000001,444,15
25825,0.608,0.739,Alzheimer Disease,0.8500000000000001,445,2
2944,0.368,1.0,Parkinson Disease,0.8500000000000001,323,4
859,0.532,0.826,Duchenne Muscular Dystrophy,0.8500000000000001,446,9
899,0.608,0.826,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,447,8
6335,0.488,0.913,Epilepsies,0.8500000000000001,448,13
10752,0.447,0.913,Schizophrenias,0.8500000000000001,449,14
85358,0.515,0.913,Schizophrenias,0.8500000000000001,450,14
4353,0.358,0.957,Alzheimer Disease,0.8500000000000001,237,2
2113,0.426,0.913,Systemic lupus erythematosus,0.8500000000000001,451,15
6648,0.353,1.0,Alzheimer Disease,0.8500000000000001,250,2
2944,0.368,1.0,Type 2 Diabetes,0.8500000000000001,323,0
7046,0.422,0.913,Colorectal Cancer,0.8500000000000001,452,7
4842,0.442,0.957,Parkinson Disease,0.8500000000000001,453,4
3313,0.439,0.913,Parkinson Disease,0.8500000000000001,454,4
2879,0.458,0.913,Colorectal Cancer,0.8500000000000001,455,7
7048,0.368,0.957,Colorectal Cancer,0.8500000000000001,456,7
3551,0.459,0.913,Breast Cancer,0.8500000000000001,457,1
596,0.299,0.913,Type 2 Diabetes,0.8500000000000001,54,0
2904,0.423,0.957,Bipolar Disorder,0.8500000000000001,69,16
5533,0.696,0.261,Schizophrenias,0.8500000000000001,458,14
64067,0.65,0.478,Schizophrenias,0.8500000000000001,459,14
1139,0.457,0.957,Epilepsies,0.8500000000000001,120,13
177,0.386,0.913,Rheumatoid arthritis,0.8500000000000001,140,10
3782,0.538,0.913,Schizophrenias,0.8500000000000001,460,14
9829,0.602,0.739,Parkinson Disease,0.8500000000000001,461,4
4684,0.384,0.957,Schizophrenias,0.8500000000000001,462,14
1056,0.321,0.957,Type 2 Diabetes,0.8500000000000001,429,0
2918,0.572,0.87,Schizophrenias,0.8500000000000001,463,14
1463,0.614,0.696,Bipolar Disorder,0.8500000000000001,464,16
23191,0.627,0.696,Schizophrenias,0.8500000000000001,465,14
3745,0.539,0.739,Epilepsies,0.8500000000000001,466,13
9896,0.495,0.913,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,467,8
51741,0.442,0.87,Epilepsies,0.8500000000000001,468,13
1740,0.586,0.783,Schizophrenias,0.8500000000000001,469,14
2950,0.365,0.957,Parkinson Disease,0.8500000000000001,201,4
3767,0.479,0.87,Type 1 Diabetes,0.8500000000000001,92,3
3075,0.417,0.913,Systemic lupus erythematosus,0.8500000000000001,470,15
699,0.487,0.87,Colorectal Cancer,0.8500000000000001,471,7
207,0.283,0.957,Bipolar Disorder,0.8500000000000001,23,16
3613,0.67,0.391,Bipolar Disorder,0.8500000000000001,472,16
9638,0.624,0.609,Schizophrenias,0.8500000000000001,473,14
2066,0.4,0.957,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,129,8
23256,0.758,0.478,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,474,8
1965,0.513,0.87,Alzheimer Disease,0.8500000000000001,475,2
6556,0.469,0.913,Rheumatoid arthritis,0.8500000000000001,476,10
9215,0.512,0.87,Duchenne Muscular Dystrophy,0.8500000000000001,477,9
2572,0.498,0.87,Schizophrenias,0.8500000000000001,77,14
5444,0.407,1.0,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,341,8
6556,0.469,0.913,Type 1 Diabetes,0.8500000000000001,476,3
7976,0.608,0.609,Schizophrenias,0.8500000000000001,478,14
3636,0.564,0.826,Type 2 Diabetes,0.8500000000000001,479,0
868,0.551,0.739,Type 1 Diabetes,0.8500000000000001,480,3
2023,0.462,0.913,Alzheimer Disease,0.8500000000000001,481,2
1363,0.52,0.826,Type 2 Diabetes,0.8500000000000001,482,0
3303,0.373,0.957,Schizophrenias,0.8500000000000001,483,14
8651,0.436,0.913,Systemic lupus erythematosus,0.8500000000000001,484,15
9863,0.564,0.783,Schizophrenias,0.8500000000000001,485,14
4914,0.386,0.957,Schizophrenias,0.8500000000000001,486,14
7122,0.502,0.87,Schizophrenias,0.8500000000000001,487,14
55624,0.523,0.696,Duchenne Muscular Dystrophy,0.8500000000000001,488,9
1482,0.472,0.913,Hypothyroidism,0.8500000000000001,489,18
6570,0.635,0.522,Schizophrenias,0.8500000000000001,490,14
4795,0.641,0.783,Rheumatoid arthritis,0.8500000000000001,491,10
29954,0.52,0.783,Duchenne Muscular Dystrophy,0.8500000000000001,492,9
8842,0.399,0.913,Colorectal Cancer,0.85,493,7
23411,0.372,0.957,Type 2 Diabetes,0.85,494,0
1401,0.251,1.0,Schizophrenias,0.85,29,14
6532,0.392,0.957,Schizophrenias,0.85,145,14
4747,0.392,0.957,Amyotrophic Lateral Sclerosis (ALS),0.85,495,8
6935,0.434,0.87,Breast Cancer,0.85,496,1
4780,0.35,0.913,Breast Cancer,0.85,383,1
3320,0.386,0.913,Breast Cancer,0.85,497,1
5243,0.326,0.957,Colorectal Cancer,0.85,61,7
5816,0.515,0.913,Schizophrenias,0.85,498,14
1471,0.381,0.913,Cardiovascular Diseases,0.85,499,12
2264,0.402,0.913,Breast Cancer,0.85,500,1
8202,0.532,0.739,Breast Cancer,0.85,501,1
2335,0.349,0.913,Breast Cancer,0.85,502,1
5444,0.407,1.0,Cardiovascular Diseases,0.85,341,12
406928,0.485,0.913,Schizophrenias,0.85,503,14
1493,0.354,0.957,Rheumatoid arthritis,0.85,90,10
5915,0.427,0.913,Breast Cancer,0.85,504,1
7124,0.226,0.957,Parkinson Disease,0.85,17,4
3586,0.27,0.957,Breast Cancer,0.85,86,1
2932,0.377,0.957,Breast Cancer,0.85,58,1
4982,0.379,0.913,Rheumatoid arthritis,0.85,505,10
4790,0.298,0.957,Type 2 Diabetes,0.85,399,0
3350,0.474,0.913,Schizophrenias,0.85,506,14
1786,0.393,0.957,Breast Cancer,0.85,507,1
1565,0.415,1.0,Parkinson Disease,0.85,198,4
3606,0.341,0.957,Rheumatoid arthritis,0.85,508,10
3630,0.254,0.957,Parkinson Disease,0.85,0,4
4312,0.368,0.913,Breast Cancer,0.85,509,1
3558,0.297,0.957,Breast Cancer,0.85,122,1
7298,0.397,0.957,Breast Cancer,0.85,78,1
3240,0.362,0.957,Type 2 Diabetes,0.85,351,0
3553,0.265,0.957,Schizophrenias,0.85,71,14
50943,0.369,0.957,Breast Cancer,0.85,160,1
1437,0.299,0.957,Rheumatoid arthritis,0.85,510,10
345,0.489,0.826,Cardiovascular Diseases,0.85,511,12
4128,0.425,0.957,Parkinson Disease,0.85,512,4
1565,0.415,1.0,Schizophrenias,0.85,198,14
1437,0.299,0.957,Breast Cancer,0.85,510,1
7450,0.352,0.957,Cardiovascular Diseases,0.85,513,12
673,0.29,0.957,Breast Cancer,0.85,24,1
4879,0.389,0.913,Cardiovascular Diseases,0.85,356,12
1906,0.346,0.957,Cardiovascular Diseases,0.85,342,12
4363,0.441,0.913,Breast Cancer,0.85,514,1
2101,0.509,0.87,Breast Cancer,0.85,515,1
5609,0.377,0.913,Breast Cancer,0.85,516,1
5914,0.431,0.913,Breast Cancer,0.85,517,1
2067,0.421,0.913,Colorectal Cancer,0.85,518,7
3569,0.233,0.957,Parkinson Disease,0.85,62,4
7431,0.341,0.913,Rheumatoid arthritis,0.85,215,10
406903,0.471,0.913,Breast Cancer,0.85,519,1
6591,0.454,0.87,Breast Cancer,0.85,520,1
1728,0.439,0.913,Breast Cancer,0.85,521,1
1111,0.474,0.913,Breast Cancer,0.85,522,1
3162,0.343,0.957,Breast Cancer,0.85,257,1
2984,0.537,0.739,Colorectal Cancer,0.85,523,7
6817,0.531,0.826,Breast Cancer,0.85,524,1
4843,0.333,1.0,Breast Cancer,0.85,165,1
3162,0.343,0.957,Parkinson Disease,0.85,257,4
3593,0.315,0.957,Systemic lupus erythematosus,0.85,525,15
1000,0.415,0.913,Breast Cancer,0.85,526,1
4852,0.41,0.957,Epilepsies,0.85,373,13
2896,0.402,0.913,Amyotrophic Lateral Sclerosis (ALS),0.85,53,8
3852,0.448,0.913,Breast Cancer,0.85,527,1
3558,0.297,0.957,Schizophrenias,0.85,122,14
2152,0.368,0.957,Breast Cancer,0.85,528,1
1565,0.415,1.0,Alzheimer Disease,0.85,198,2
3565,0.316,1.0,Systemic lupus erythematosus,0.85,381,15
847,0.35,1.0,Breast Cancer,0.85,254,1
51561,0.408,0.913,Rheumatoid arthritis,0.85,529,10
22943,0.406,0.913,Breast Cancer,0.85,530,1
3559,0.38,0.957,Rheumatoid arthritis,0.85,152,10
9429,0.378,0.913,Colorectal Cancer,0.85,210,7
2215,0.431,0.913,Systemic lupus erythematosus,0.85,531,15
4318,0.293,0.957,Schizophrenias,0.85,65,14
3383,0.328,0.957,Cardiovascular Diseases,0.85,343,12
3458,0.27,1.0,Schizophrenias,0.85,116,14
182,0.412,0.913,Breast Cancer,0.85,532,1
7124,0.226,0.957,Bipolar Disorder,0.85,17,16
3265,0.346,0.913,Colorectal Cancer,0.85,121,7
8743,0.408,0.913,Colorectal Cancer,0.85,533,7
4846,0.361,1.0,Breast Cancer,0.85,130,1
5604,0.406,0.913,Colorectal Cancer,0.85,534,7
2670,0.365,0.913,Parkinson Disease,0.85,377,4
8648,0.538,0.913,Breast Cancer,0.85,535,1
29072,0.419,0.913,Breast Cancer,0.85,390,1
2688,0.313,0.957,Cardiovascular Diseases,0.85,104,12
3569,0.233,0.957,Bipolar Disorder,0.85,62,16
4908,0.469,0.913,Schizophrenias,0.85,260,14
10551,0.513,0.87,Breast Cancer,0.85,536,1
1234,0.403,0.913,Rheumatoid arthritis,0.85,537,10
2147,0.333,0.957,Systemic lupus erythematosus,0.85,538,15
2099,0.297,0.957,Schizophrenias,0.85,1,14
5243,0.326,0.957,Parkinson Disease,0.85,61,4
50943,0.369,0.957,Rheumatoid arthritis,0.85,160,10
4194,0.509,0.87,Breast Cancer,0.85,539,1
5243,0.326,0.957,Schizophrenias,0.85,61,14
50943,0.369,0.957,Colorectal Cancer,0.85,160,7
3362,0.59,0.652,Schizophrenias,0.85,354,14
7137,0.438,0.87,Cardiovascular Diseases,0.85,540,12
4314,0.391,0.913,Breast Cancer,0.85,541,1
3925,0.448,0.913,Breast Cancer,0.85,542,1
2917,0.53,0.87,Schizophrenias,0.85,543,14
1591,0.459,0.87,Colorectal Cancer,0.85,544,7
5055,0.44,0.913,Breast Cancer,0.85,545,1
55600,0.504,0.87,Type 2 Diabetes,0.85,546,0
3565,0.316,1.0,Schizophrenias,0.85,381,14
2876,0.423,0.913,Type 2 Diabetes,0.85,262,0
4953,0.461,0.913,Colorectal Cancer,0.85,547,7
3553,0.265,0.957,Bipolar Disorder,0.85,71,16
9123,0.517,0.826,Breast Cancer,0.85,548,1
3557,0.353,0.957,Systemic lupus erythematosus,0.85,232,15
2475,0.289,0.957,Schizophrenias,0.85,42,14
4846,0.361,1.0,Type 1 Diabetes,0.85,130,3
5021,0.494,0.826,Schizophrenias,0.85,549,14
551,0.36,0.957,Schizophrenias,0.85,550,14
2569,0.43,0.957,Bipolar Disorder,0.85,206,16
406913,0.447,0.913,Type 2 Diabetes,0.85,551,0
4283,0.4,0.913,Breast Cancer,0.85,552,1
9575,0.431,0.957,Schizophrenias,0.85,359,14
4017,0.5,0.826,Breast Cancer,0.85,553,1
3456,0.399,0.913,Breast Cancer,0.85,554,1
4353,0.358,0.957,Rheumatoid arthritis,0.85,237,10
2778,0.379,0.957,Colorectal Cancer,0.85,555,7
2147,0.333,0.957,Alzheimer Disease,0.85,538,2
2670,0.365,0.913,Schizophrenias,0.85,377,14
