geneNcbiID,geneDSI,geneDPI,diseaseName,score,gene_index,disease_index
3553,0.265,0.957,Parkinson Disease,0.9,95,4
238,0.343,0.913,Breast Cancer,0.9,332,1
7124,0.226,0.957,Cystic Fibrosis,0.9,16,5
7515,0.419,0.913,Colorectal Cancer,0.9,333,7
3156,0.432,0.913,Type 2 Diabetes,0.9,334,0
10891,0.419,0.957,Huntington Disease,0.9,125,6
4879,0.389,0.913,Cardiovascular Diseases,0.9,335,14
472,0.353,0.913,Colorectal Cancer,0.9,46,7
5465,0.391,0.913,Schizophrenias,0.9,196,13
3557,0.353,0.957,Type 2 Diabetes,0.9,225,0
19,0.441,0.913,Type 2 Diabetes,0.9,336,0
2214,0.419,0.913,Systemic lupus erythematosus,0.9,337,16
5741,0.345,0.913,Type 2 Diabetes,0.9,338,0
3486,0.379,0.913,Type 1 Diabetes,0.9,339,2
1235,0.452,0.913,Rheumatoid arthritis,0.9,340,10
3240,0.363,0.957,Type 1 Diabetes,0.9,341,2
6513,0.38,0.913,Epilepsies,0.9,243,12
7352,0.578,0.87,Type 2 Diabetes,0.9,342,0
177,0.387,0.913,Type 1 Diabetes,0.9,131,2
5327,0.359,0.957,Type 2 Diabetes,0.9,343,0
3383,0.328,0.957,Type 1 Diabetes,0.9,325,2
6262,0.478,0.913,Cardiovascular Diseases,0.9,344,14
9681,0.526,0.87,Epilepsies,0.9,345,12
7941,0.463,0.87,Type 2 Diabetes,0.9,346,0
7132,0.371,0.913,Type 2 Diabetes,0.9,347,0
3553,0.265,0.957,Cystic Fibrosis,0.9,95,5
3091,0.321,0.957,Type 2 Diabetes,0.9,312,0
3486,0.379,0.913,Type 2 Diabetes,0.9,339,0
7350,0.529,0.826,Type 2 Diabetes,0.9,348,0
8831,0.534,0.652,Epilepsies,0.9,349,12
4852,0.41,0.957,Type 2 Diabetes,0.9,350,0
9365,0.406,0.913,Type 2 Diabetes,0.9,351,0
5599,0.395,0.913,Type 2 Diabetes,0.9,352,0
847,0.35,1.0,Type 1 Diabetes,0.9,246,2
2670,0.365,0.913,Epilepsies,0.9,353,12
8867,0.549,0.739,Parkinson Disease,0.9,354,4
55937,0.542,0.87,Type 2 Diabetes,0.9,355,0
3630,0.254,0.957,Bipolar Disorder,0.9,0,15
5595,0.324,0.957,Parkinson Disease,0.9,356,4
6285,0.394,0.957,Parkinson Disease,0.9,236,4
590,0.416,0.913,Type 2 Diabetes,0.9,39,0
5741,0.345,0.913,Type 1 Diabetes,0.9,338,2
3552,0.323,0.957,Type 1 Diabetes,0.9,357,2
940,0.419,0.87,Type 1 Diabetes,0.9,358,2
3554,0.358,0.957,Type 1 Diabetes,0.9,359,2
2638,0.45,0.913,Type 1 Diabetes,0.9,360,2
6649,0.488,0.87,Type 2 Diabetes,0.9,361,0
3557,0.353,0.957,Type 1 Diabetes,0.9,225,2
64805,0.488,0.87,Type 2 Diabetes,0.9,362,0
4353,0.358,0.957,Cystic Fibrosis,0.9,229,5
8564,0.589,0.696,Schizophrenias,0.9,363,13
2561,0.573,0.696,Epilepsies,0.9,364,12
653361,0.465,0.913,Systemic lupus erythematosus,0.9,365,16
29072,0.419,0.913,Colorectal Cancer,0.9,366,7
4915,0.445,0.957,Schizophrenias,0.9,367,13
4683,0.448,0.87,Breast Cancer,0.8999999999999999,368,1
2932,0.378,0.957,Bipolar Disorder,0.8999999999999999,55,15
5245,0.507,0.87,Breast Cancer,0.8999999999999999,369,1
3077,0.42,0.913,Alzheimer Disease,0.8999999999999999,370,3
9821,0.576,0.783,Breast Cancer,0.8999999999999999,371,1
1956,0.266,0.957,Lung Cancer,0.8500000000000001,26,19
3845,0.283,0.913,Colorectal Cancer,0.8500000000000001,11,7
673,0.29,0.957,Colorectal Cancer,0.8500000000000001,24,7
1499,0.278,0.913,Colorectal Cancer,0.8500000000000001,27,7
4292,0.383,0.913,Colorectal Cancer,0.8500000000000001,35,7
324,0.364,0.913,Colorectal Cancer,0.8500000000000001,33,7
238,0.343,0.913,Lung Cancer,0.8500000000000001,332,19
4436,0.39,0.957,Colorectal Cancer,0.8500000000000001,48,7
142,0.366,0.957,Breast Cancer,0.8500000000000001,175,1
4790,0.298,0.957,Breast Cancer,0.8500000000000001,372,1
7472,0.306,0.957,Breast Cancer,0.8500000000000001,373,1
79728,0.455,0.87,Breast Cancer,0.8500000000000001,61,1
7852,0.348,0.913,Breast Cancer,0.8500000000000001,374,1
5663,0.439,0.957,Frontotemporal dementia,0.8500000000000001,22,11
5290,0.276,0.957,Lung Cancer,0.8500000000000001,18,19
2064,0.298,0.957,Lung Cancer,0.8500000000000001,2,19
5621,0.403,0.957,Alzheimer Disease,0.8500000000000001,375,3
4893,0.351,0.87,Colorectal Cancer,0.8500000000000001,85,7
116443,0.459,0.87,Schizophrenias,0.8500000000000001,376,13
4513,0.339,0.913,Colorectal Cancer,0.8500000000000001,377,7
4089,0.367,0.87,Colorectal Cancer,0.8500000000000001,96,7
2950,0.365,0.957,Breast Cancer,0.8500000000000001,192,1
196,0.383,0.957,Breast Cancer,0.8500000000000001,378,1
2625,0.376,0.913,Breast Cancer,0.8500000000000001,379,1
3725,0.359,0.957,Breast Cancer,0.8500000000000001,380,1
2048,0.346,0.957,Colorectal Cancer,0.8500000000000001,381,7
898,0.403,0.913,Breast Cancer,0.8500000000000001,382,1
2146,0.361,0.913,Breast Cancer,0.8500000000000001,383,1
1756,0.409,0.913,Duchenne Muscular Dystrophy,0.8500000000000001,14,9
4311,0.349,0.957,Alzheimer Disease,0.8500000000000001,384,3
2353,0.359,0.913,Breast Cancer,0.8500000000000001,385,1
4233,0.346,0.957,Breast Cancer,0.8500000000000001,386,1
10644,0.522,0.826,Type 2 Diabetes,0.8500000000000001,387,0
4193,0.364,0.913,Breast Cancer,0.8500000000000001,388,1
5744,0.391,0.913,Breast Cancer,0.8500000000000001,389,1
6696,0.327,0.913,Breast Cancer,0.8500000000000001,390,1
7345,0.431,0.913,Parkinson Disease,0.8500000000000001,391,4
1545,0.433,0.913,Breast Cancer,0.8500000000000001,392,1
581,0.364,0.913,Breast Cancer,0.8500000000000001,329,1
3169,0.477,0.913,Breast Cancer,0.8500000000000001,214,1
5243,0.326,0.957,Colorectal Cancer,0.8500000000000001,120,7
3084,0.432,0.913,Breast Cancer,0.8500000000000001,310,1
2852,0.46,0.913,Breast Cancer,0.8500000000000001,393,1
7291,0.371,0.913,Breast Cancer,0.8500000000000001,319,1
5664,0.474,0.87,Alzheimer Disease,0.8500000000000001,65,3
2796,0.415,0.957,Breast Cancer,0.8500000000000001,394,1
4524,0.338,0.913,Breast Cancer,0.8500000000000001,216,1
1027,0.391,0.957,Breast Cancer,0.8500000000000001,395,1
3087,0.551,0.783,Type 2 Diabetes,0.8500000000000001,396,0
2,0.464,0.913,Alzheimer Disease,0.8500000000000001,397,3
6925,0.43,0.913,Schizophrenias,0.8500000000000001,398,13
83990,0.484,0.87,Breast Cancer,0.8500000000000001,129,1
3123,0.376,0.957,Type 1 Diabetes,0.8500000000000001,47,2
2099,0.298,0.957,Alzheimer Disease,0.8500000000000001,1,3
29110,0.476,0.957,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,399,8
5468,0.334,0.957,Colorectal Cancer,0.8500000000000001,30,7
27185,0.54,0.87,Bipolar Disorder,0.8500000000000001,58,15
2571,0.503,0.957,Schizophrenias,0.8500000000000001,165,13
3684,0.409,0.913,Systemic lupus erythematosus,0.8500000000000001,400,16
2932,0.378,0.957,Schizophrenias,0.8500000000000001,55,13
2100,0.373,0.913,Colorectal Cancer,0.8500000000000001,174,7
3123,0.376,0.957,Systemic lupus erythematosus,0.8500000000000001,47,16
7128,0.425,0.913,Systemic lupus erythematosus,0.8500000000000001,401,16
841,0.41,0.913,Breast Cancer,0.8500000000000001,402,1
1056,0.321,0.957,Type 1 Diabetes,0.8500000000000001,403,2
6794,0.401,0.913,Breast Cancer,0.8500000000000001,317,1
1268,0.431,0.957,Schizophrenias,0.8500000000000001,404,13
7292,0.489,0.87,Systemic lupus erythematosus,0.8500000000000001,405,16
4524,0.338,0.913,Rheumatoid arthritis,0.8500000000000001,216,10
10891,0.419,0.957,Parkinson Disease,0.8500000000000001,125,4
598,0.392,0.913,Prostate Cancer,0.8500000000000001,406,20
7515,0.419,0.913,Colorectal Cancer,0.8500000000000001,333,7
2475,0.29,0.957,Type 2 Diabetes,0.8500000000000001,41,0
11200,0.421,0.913,Colorectal Cancer,0.8500000000000001,57,7
5339,0.484,0.87,Duchenne Muscular Dystrophy,0.8500000000000001,407,9
6927,0.392,0.913,Type 1 Diabetes,0.8500000000000001,77,2
5216,0.51,0.957,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,408,8
400916,0.569,0.87,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,409,8
25793,0.596,0.783,Parkinson Disease,0.8500000000000001,410,4
5743,0.323,0.957,Rheumatoid arthritis,0.8500000000000001,179,10
9782,0.577,0.826,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,411,8
111,0.538,0.87,Type 2 Diabetes,0.8500000000000001,412,0
63826,0.519,0.87,Schizophrenias,0.8500000000000001,413,13
57468,0.526,0.783,Epilepsies,0.8500000000000001,414,12
3084,0.432,0.913,Bipolar Disorder,0.8500000000000001,310,15
26047,0.468,0.913,Epilepsies,0.8500000000000001,163,12
5819,0.539,0.826,Alzheimer Disease,0.8500000000000001,415,3
23385,0.599,0.652,Alzheimer Disease,0.8500000000000001,416,3
10318,0.521,0.826,Systemic lupus erythematosus,0.8500000000000001,417,16
859,0.532,0.826,Duchenne Muscular Dystrophy,0.8500000000000001,418,9
2944,0.368,1.0,Parkinson Disease,0.8500000000000001,419,4
899,0.607,0.826,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,420,8
6335,0.488,0.913,Epilepsies,0.8500000000000001,421,12
85358,0.516,0.913,Schizophrenias,0.8500000000000001,422,13
10752,0.447,0.913,Schizophrenias,0.8500000000000001,423,13
6648,0.353,1.0,Alzheimer Disease,0.8500000000000001,242,3
4353,0.358,0.957,Alzheimer Disease,0.8500000000000001,229,3
2113,0.426,0.913,Systemic lupus erythematosus,0.8500000000000001,424,16
2944,0.368,1.0,Type 2 Diabetes,0.8500000000000001,419,0
7046,0.423,0.913,Colorectal Cancer,0.8500000000000001,425,7
3313,0.439,0.913,Parkinson Disease,0.8500000000000001,426,4
4842,0.442,0.957,Parkinson Disease,0.8500000000000001,427,4
596,0.3,0.913,Type 2 Diabetes,0.8500000000000001,209,0
3551,0.459,0.913,Breast Cancer,0.8500000000000001,428,1
2879,0.462,0.913,Colorectal Cancer,0.8500000000000001,429,7
5533,0.696,0.261,Schizophrenias,0.8500000000000001,430,13
64067,0.649,0.478,Schizophrenias,0.8500000000000001,431,13
2904,0.423,0.957,Bipolar Disorder,0.8500000000000001,64,15
3782,0.538,0.913,Schizophrenias,0.8500000000000001,432,13
1139,0.457,0.957,Epilepsies,0.8500000000000001,108,12
9829,0.602,0.739,Parkinson Disease,0.8500000000000001,433,4
4684,0.384,0.957,Schizophrenias,0.8500000000000001,434,13
1463,0.614,0.696,Bipolar Disorder,0.8500000000000001,435,15
1056,0.321,0.957,Type 2 Diabetes,0.8500000000000001,403,0
23191,0.627,0.696,Schizophrenias,0.8500000000000001,436,13
1740,0.586,0.783,Schizophrenias,0.8500000000000001,437,13
9896,0.495,0.913,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,438,8
2918,0.576,0.87,Schizophrenias,0.8500000000000001,439,13
2950,0.365,0.957,Parkinson Disease,0.8500000000000001,192,4
51741,0.443,0.87,Epilepsies,0.8500000000000001,440,12
2066,0.4,0.957,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,118,8
23256,0.758,0.478,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,441,8
3767,0.479,0.87,Type 1 Diabetes,0.8500000000000001,84,2
3075,0.417,0.913,Systemic lupus erythematosus,0.8500000000000001,442,16
3745,0.539,0.739,Epilepsies,0.8500000000000001,443,12
9638,0.623,0.609,Schizophrenias,0.8500000000000001,444,13
207,0.283,0.957,Bipolar Disorder,0.8500000000000001,23,15
699,0.488,0.87,Colorectal Cancer,0.8500000000000001,445,7
1965,0.514,0.87,Alzheimer Disease,0.8500000000000001,446,3
3613,0.67,0.391,Bipolar Disorder,0.8500000000000001,447,15
6556,0.468,0.913,Rheumatoid arthritis,0.8500000000000001,448,10
6556,0.468,0.913,Type 1 Diabetes,0.8500000000000001,448,2
7976,0.607,0.609,Schizophrenias,0.8500000000000001,449,13
9215,0.512,0.87,Duchenne Muscular Dystrophy,0.8500000000000001,450,9
2572,0.498,0.87,Schizophrenias,0.8500000000000001,67,13
2023,0.463,0.913,Alzheimer Disease,0.8500000000000001,451,3
868,0.551,0.739,Type 1 Diabetes,0.8500000000000001,452,2
3636,0.563,0.826,Type 2 Diabetes,0.8500000000000001,453,0
3303,0.374,0.957,Schizophrenias,0.8500000000000001,454,13
4914,0.387,0.957,Schizophrenias,0.8500000000000001,455,13
9863,0.563,0.783,Schizophrenias,0.8500000000000001,456,13
1363,0.521,0.826,Type 2 Diabetes,0.8500000000000001,457,0
7122,0.503,0.87,Schizophrenias,0.8500000000000001,458,13
8651,0.436,0.913,Systemic lupus erythematosus,0.8500000000000001,459,16
55624,0.523,0.696,Duchenne Muscular Dystrophy,0.8500000000000001,460,9
2733,0.592,0.783,Amyotrophic Lateral Sclerosis (ALS),0.8500000000000001,461,8
1482,0.472,0.913,Hypothyroidism,0.8500000000000001,462,18
6570,0.635,0.522,Schizophrenias,0.8500000000000001,463,13
4795,0.641,0.783,Rheumatoid arthritis,0.8500000000000001,464,10
29954,0.52,0.783,Duchenne Muscular Dystrophy,0.8500000000000001,465,9
8842,0.399,0.913,Colorectal Cancer,0.85,466,7
23411,0.372,0.957,Type 2 Diabetes,0.85,467,0
1401,0.252,1.0,Schizophrenias,0.85,122,13
6532,0.392,0.957,Schizophrenias,0.85,136,13
6935,0.434,0.87,Breast Cancer,0.85,468,1
4780,0.351,0.913,Breast Cancer,0.85,469,1
5243,0.326,0.957,Colorectal Cancer,0.85,120,7
4747,0.393,0.957,Amyotrophic Lateral Sclerosis (ALS),0.85,470,8
3320,0.386,0.913,Breast Cancer,0.85,471,1
5816,0.516,0.913,Schizophrenias,0.85,472,13
2264,0.402,0.913,Breast Cancer,0.85,473,1
8202,0.532,0.739,Breast Cancer,0.85,474,1
1471,0.381,0.913,Cardiovascular Diseases,0.85,475,14
10801,0.513,0.826,Colorectal Cancer,0.85,476,7
5444,0.408,1.0,Cardiovascular Diseases,0.85,275,14
2335,0.349,0.913,Breast Cancer,0.85,477,1
1493,0.354,0.957,Rheumatoid arthritis,0.85,80,10
406928,0.485,0.913,Schizophrenias,0.85,478,13
5915,0.427,0.913,Breast Cancer,0.85,479,1
7124,0.226,0.957,Parkinson Disease,0.85,16,4
2932,0.378,0.957,Breast Cancer,0.85,55,1
4982,0.38,0.913,Rheumatoid arthritis,0.85,480,10
3586,0.27,0.957,Breast Cancer,0.85,76,1
4790,0.298,0.957,Type 2 Diabetes,0.85,372,0
3350,0.475,0.913,Schizophrenias,0.85,481,13
1786,0.394,0.957,Breast Cancer,0.85,482,1
1565,0.415,1.0,Parkinson Disease,0.85,189,4
3606,0.341,0.957,Rheumatoid arthritis,0.85,483,10
4312,0.368,0.913,Breast Cancer,0.85,484,1
3240,0.363,0.957,Type 2 Diabetes,0.85,341,0
7298,0.397,0.957,Breast Cancer,0.85,68,1
3558,0.297,0.957,Breast Cancer,0.85,110,1
3630,0.254,0.957,Parkinson Disease,0.85,0,4
3553,0.265,0.957,Schizophrenias,0.85,95,13
50943,0.369,0.957,Breast Cancer,0.85,149,1
1437,0.299,0.957,Rheumatoid arthritis,0.85,485,10
345,0.49,0.826,Cardiovascular Diseases,0.85,486,14
4128,0.425,0.957,Parkinson Disease,0.85,487,4
1565,0.415,1.0,Schizophrenias,0.85,189,13
1437,0.299,0.957,Breast Cancer,0.85,485,1
7450,0.353,0.957,Cardiovascular Diseases,0.85,488,14
673,0.29,0.957,Breast Cancer,0.85,24,1
1906,0.347,0.957,Cardiovascular Diseases,0.85,326,14
4879,0.389,0.913,Cardiovascular Diseases,0.85,335,14
5914,0.432,0.913,Breast Cancer,0.85,489,1
4363,0.441,0.913,Breast Cancer,0.85,490,1
2101,0.51,0.87,Breast Cancer,0.85,491,1
5609,0.378,0.913,Breast Cancer,0.85,492,1
7431,0.341,0.913,Rheumatoid arthritis,0.85,206,10
3569,0.233,0.957,Parkinson Disease,0.85,59,4
2067,0.421,0.913,Colorectal Cancer,0.85,493,7
406903,0.472,0.913,Breast Cancer,0.85,494,1
6591,0.456,0.87,Breast Cancer,0.85,495,1
1728,0.439,0.913,Breast Cancer,0.85,496,1
1111,0.475,0.913,Breast Cancer,0.85,497,1
2214,0.419,0.913,Rheumatoid arthritis,0.85,337,10
3162,0.343,0.957,Breast Cancer,0.85,248,1
2984,0.537,0.783,Colorectal Cancer,0.85,498,7
6817,0.534,0.826,Breast Cancer,0.85,499,1
4843,0.333,1.0,Breast Cancer,0.85,155,1
3593,0.315,0.957,Systemic lupus erythematosus,0.85,500,16
3162,0.343,0.957,Parkinson Disease,0.85,248,4
1000,0.415,0.913,Breast Cancer,0.85,501,1
4023,0.428,0.87,Cardiovascular Diseases,0.85,130,14
5891,0.459,0.87,Type 2 Diabetes,0.85,502,0
2896,0.402,0.913,Amyotrophic Lateral Sclerosis (ALS),0.85,51,8
2152,0.368,0.957,Breast Cancer,0.85,503,1
3852,0.448,0.913,Breast Cancer,0.85,504,1
4852,0.41,0.957,Epilepsies,0.85,350,12
847,0.35,1.0,Breast Cancer,0.85,246,1
51561,0.408,0.913,Rheumatoid arthritis,0.85,505,10
1565,0.415,1.0,Alzheimer Disease,0.85,189,3
3558,0.297,0.957,Schizophrenias,0.85,110,13
3565,0.316,1.0,Systemic lupus erythematosus,0.85,506,16
22943,0.406,0.913,Breast Cancer,0.85,507,1
3559,0.38,0.957,Rheumatoid arthritis,0.85,142,10
4318,0.293,0.957,Schizophrenias,0.85,311,13
9429,0.378,0.913,Colorectal Cancer,0.85,201,7
3383,0.328,0.957,Cardiovascular Diseases,0.85,325,14
2215,0.431,0.913,Systemic lupus erythematosus,0.85,508,16
7124,0.226,0.957,Bipolar Disorder,0.85,16,15
182,0.413,0.913,Breast Cancer,0.85,509,1
3458,0.271,1.0,Schizophrenias,0.85,103,13
3265,0.346,0.913,Colorectal Cancer,0.85,109,7
8743,0.408,0.913,Colorectal Cancer,0.85,510,7
4846,0.361,1.0,Breast Cancer,0.85,123,1
5604,0.407,0.913,Colorectal Cancer,0.85,511,7
2688,0.314,0.957,Cardiovascular Diseases,0.85,93,14
8648,0.538,0.913,Breast Cancer,0.85,512,1
3569,0.233,0.957,Bipolar Disorder,0.85,59,15
2670,0.365,0.913,Parkinson Disease,0.85,353,4
149233,0.458,0.913,Rheumatoid arthritis,0.85,513,10
29072,0.419,0.913,Breast Cancer,0.85,366,1
10551,0.513,0.87,Breast Cancer,0.85,514,1
1234,0.403,0.913,Rheumatoid arthritis,0.85,515,10
4908,0.471,0.913,Schizophrenias,0.85,516,13
2147,0.333,0.957,Systemic lupus erythematosus,0.85,517,16
2099,0.298,0.957,Schizophrenias,0.85,1,13
4908,0.471,0.913,Alzheimer Disease,0.85,516,3
5243,0.326,0.957,Parkinson Disease,0.85,120,4
4194,0.51,0.826,Breast Cancer,0.85,518,1
5243,0.326,0.957,Schizophrenias,0.85,120,13
50943,0.369,0.957,Colorectal Cancer,0.85,149,7
50943,0.369,0.957,Rheumatoid arthritis,0.85,149,10
3925,0.449,0.913,Breast Cancer,0.85,519,1
4314,0.391,0.913,Breast Cancer,0.85,520,1
3362,0.59,0.652,Schizophrenias,0.85,521,13
7137,0.438,0.87,Cardiovascular Diseases,0.85,522,14
55600,0.505,0.87,Type 2 Diabetes,0.85,523,0
2917,0.53,0.87,Schizophrenias,0.85,524,13
1591,0.458,0.87,Colorectal Cancer,0.85,525,7
5055,0.44,0.913,Breast Cancer,0.85,526,1
3565,0.316,1.0,Schizophrenias,0.85,506,13
4953,0.462,0.913,Colorectal Cancer,0.85,527,7
2876,0.423,0.913,Type 2 Diabetes,0.85,251,0
3553,0.265,0.957,Bipolar Disorder,0.85,95,15
9123,0.517,0.826,Breast Cancer,0.85,528,1
551,0.36,0.957,Schizophrenias,0.85,529,13
5021,0.494,0.826,Schizophrenias,0.85,530,13
406913,0.447,0.913,Type 2 Diabetes,0.85,531,0
4846,0.361,1.0,Type 1 Diabetes,0.85,123,2
3557,0.353,0.957,Systemic lupus erythematosus,0.85,225,16
2475,0.29,0.957,Schizophrenias,0.85,41,13
2569,0.43,0.957,Bipolar Disorder,0.85,198,15
4353,0.358,0.957,Rheumatoid arthritis,0.85,229,10
9575,0.431,0.957,Schizophrenias,0.85,532,13
3456,0.399,0.913,Breast Cancer,0.85,533,1
4017,0.5,0.826,Breast Cancer,0.85,534,1
2147,0.333,0.957,Alzheimer Disease,0.85,517,3
1956,0.266,0.957,Type 2 Diabetes,0.85,26,0
355,0.33,0.913,Type 2 Diabetes,0.85,90,0
2670,0.365,0.913,Schizophrenias,0.85,353,13
4283,0.401,0.913,Breast Cancer,0.85,535,1
84062,0.553,0.826,Bipolar Disorder,0.85,181,15
183,0.339,0.957,Cardiovascular Diseases,0.85,88,14
2778,0.379,0.957,Colorectal Cancer,0.85,536,7
1437,0.299,0.957,Colorectal Cancer,0.85,485,7
4919,0.485,0.913,Breast Cancer,0.85,537,1
4803,0.362,0.957,Parkinson Disease,0.85,538,4
7161,0.452,0.87,Breast Cancer,0.85,539,1
1649,0.43,0.913,Breast Cancer,0.85,540,1
3558,0.297,0.957,Alzheimer Disease,0.85,110,3
11197,0.488,0.87,Colorectal Cancer,0.85,541,7
6772,0.379,0.913,Rheumatoid arthritis,0.85,542,10
5319,0.443,0.913,Schizophrenias,0.85,543,13
3098,0.444,0.87,Type 2 Diabetes,0.85,544,0
6678,0.42,0.913,Colorectal Cancer,0.85,545,7
10351,0.485,0.826,Breast Cancer,0.85,546,1
5979,0.366,0.913,Colorectal Cancer,0.85,547,7
2670,0.365,0.913,Amyotrophic Lateral Sclerosis (ALS),0.85,353,8
1557,0.431,0.957,Cardiovascular Diseases,0.85,548,14
10457,0.508,0.826,Breast Cancer,0.85,549,1
3620,0.47,0.913,Breast Cancer,0.85,550,1
3576,0.29,0.957,Bipolar Disorder,0.85,551,15
3002,0.407,0.957,Breast Cancer,0.85,552,1
406989,0.483,0.913,Amyotrophic Lateral Sclerosis (ALS),0.85,553,8
5295,0.435,0.913,Colorectal Cancer,0.85,554,7
6347,0.308,0.957,Schizophrenias,0.85,555,13
5445,0.536,1.0,Type 2 Diabetes,0.85,556,0
5443,0.324,0.957,Bipolar Disorder,0.85,557,15
4747,0.393,0.957,Schizophrenias,0.85,470,13
2056,0.338,0.957,Parkinson Disease,0.85,558,4
7018,0.366,0.957,Type 1 Diabetes,0.85,559,2
3569,0.233,0.957,Huntington Disease,0.85,59,6
60529,0.519,0.826,Colorectal Cancer,0.85,560,7
5170,0.551,0.87,Breast Cancer,0.85,561,1
2346,0.425,0.913,Schizophrenias,0.85,562,13
4684,0.384,0.957,Bipolar Disorder,0.85,434,15
2668,0.423,0.913,Epilepsies,0.85,89,12
407034,0.596,0.826,Schizophrenias,0.85,563,13
1588,0.364,0.957,Breast Cancer,0.8,167,1
4288,0.296,0.913,Breast Cancer,0.8,170,1
7040,0.264,0.913,Breast Cancer,0.8,74,1
4582,0.323,0.957,Breast Cancer,0.8,564,1
4609,0.312,0.913,Breast Cancer,0.8,185,1
1499,0.278,0.913,Breast Cancer,0.8,27,1
2100,0.373,0.913,Breast Cancer,0.8,174,1
6774,0.314,0.913,Breast Cancer,0.8,176,1
7124,0.226,0.957,Breast Cancer,0.8,16,1
3569,0.233,0.957,Breast Cancer,0.8,59,1
3486,0.379,0.913,Breast Cancer,0.8,339,1
7421,0.336,0.957,Breast Cancer,0.8,191,1
1509,0.418,0.913,Breast Cancer,0.8,565,1
207,0.283,0.957,Colorectal Cancer,0.8,23,7
1029,0.31,0.913,Breast Cancer,0.8,132,1
9370,0.332,0.957,Breast Cancer,0.8,25,1
1020,0.471,0.957,Alzheimer Disease,0.8,566,3
4524,0.338,0.913,Colorectal Cancer,0.8,216,7
2944,0.368,1.0,Breast Cancer,0.8,419,1
1543,0.4,0.957,Breast Cancer,0.8,205,1
3416,0.575,0.826,Alzheimer Disease,0.8,228,3
1545,0.433,0.913,Breast Cancer,0.8,392,1
10452,0.526,0.87,Alzheimer Disease,0.8,567,3
83990,0.484,0.87,Breast Cancer,0.8,129,1
1312,0.381,0.957,Breast Cancer,0.8,56,1
3458,0.271,1.0,Breast Cancer,0.8,103,1
3553,0.265,0.957,Breast Cancer,0.8,95,1
6648,0.353,1.0,Breast Cancer,0.8,242,1
1027,0.391,0.957,Breast Cancer,0.8,395,1
1103,0.494,0.957,Alzheimer Disease,0.8,568,3
2952,0.389,0.957,Breast Cancer,0.8,569,1
2521,0.441,0.957,Frontotemporal dementia,0.8,38,11
155,0.499,0.826,Type 2 Diabetes,0.8,570,0
6775,0.438,0.913,Rheumatoid arthritis,0.8,254,10
4288,0.296,0.913,Colorectal Cancer,0.8,170,7
580,0.547,0.783,Breast Cancer,0.8,138,1
7351,0.472,0.913,Type 2 Diabetes,0.8,571,0
2913,0.563,0.826,Schizophrenias,0.8,572,13
54106,0.401,0.913,Systemic lupus erythematosus,0.8,573,16
2944,0.368,1.0,Colorectal Cancer,0.8,419,7
57526,0.539,0.696,Epilepsies,0.8,574,12
4683,0.448,0.87,Breast Cancer,0.8,368,1
6714,0.381,0.957,Colorectal Cancer,0.8,180,7
4153,0.385,0.913,Systemic lupus erythematosus,0.8,575,16
221895,0.539,0.87,Type 2 Diabetes,0.8,576,0
2864,0.578,0.87,Type 2 Diabetes,0.8,577,0
3382,0.583,0.87,Type 1 Diabetes,0.8,578,2
1815,0.483,0.913,Schizophrenias,0.8,579,13
5889,0.488,0.87,Breast Cancer,0.8,580,1
231,0.486,0.913,Type 2 Diabetes,0.8,581,0
6696,0.327,0.913,Prostate Cancer,0.8,390,20
4092,0.465,0.87,Colorectal Cancer,0.8,582,7
5265,0.359,0.913,Cystic Fibrosis,0.8,583,5
4292,0.383,0.913,Breast Cancer,0.8,35,1
4436,0.39,0.957,Breast Cancer,0.8,48,1
25978,0.562,0.696,Frontotemporal dementia,0.8,274,11
387,0.41,0.957,Breast Cancer,0.8,584,1
324,0.364,0.913,Breast Cancer,0.8,33,1
2912,0.578,0.696,Schizophrenias,0.8,585,13
1630,0.448,0.913,Colorectal Cancer,0.8,586,7
6347,0.308,0.957,Systemic lupus erythematosus,0.8,555,16
2099,0.298,0.957,Type 2 Diabetes,0.8,1,0
4153,0.385,0.913,Cystic Fibrosis,0.8,575,5
407035,0.434,0.913,Colorectal Cancer,0.8,587,7
27429,0.495,0.87,Parkinson Disease,0.8,588,4
7517,0.49,0.913,Breast Cancer,0.8,589,1
55294,0.444,0.913,Breast Cancer,0.8,590,1
267012,0.623,0.522,Bipolar Disorder,0.8,318,15
7185,0.563,0.739,Rheumatoid arthritis,0.8,591,10
23607,0.465,0.913,Alzheimer Disease,0.8,592,3
1136,0.336,0.957,Schizophrenias,0.8,593,13
6790,0.417,0.913,Colorectal Cancer,0.8,213,7
1813,0.401,0.957,Bipolar Disorder,0.8,54,15
6620,0.594,0.739,Parkinson Disease,0.8,594,4
2904,0.423,0.957,Huntington Disease,0.8,64,6
4760,0.468,0.957,Type 1 Diabetes,0.8,144,2
54209,0.458,0.957,Frontotemporal dementia,0.8,53,11
